job_id,customer_id,device_id,issue_type,job_status,received_date,promised_date,completed_date,technician_id,technician_name,repair_notes,estimated_cost,actual_cost
JOB01146,CUST0157,DEV027,Battery Issue,Completed,2024-01-21,2024-01-26,2024-01-27,T002,Suresh Rao,Under warranty,3437.41,3996.37
JOB00332,CUST0149,DEV026,RAM Issue,Completed,2024-02-25,2024-03-01,2024-02-29,T003,Priya Singh,Customer informed,5349.37,5826.97
JOB00335,CUST0227,DEV023,Hinge Broken,Pending,2024-01-26,2024-01-31,,T007,Meena Reddy,Spare part ordered,488.37,
JOB00097,CUST0131,DEV011,Screen Damage,In Progress,2024-01-26,2024-01-31,,T005,Kavitha Nair,Customer follow-up pending,614.06,
JOB00751,CUST0089,DEV041,Hard Disk Failure,Completed,2024-02-09,2024-02-14,2024-02-11,T001,Rajesh Kumar,Spare part ordered,4616.28,4247.6
JOB01099,CUST0192,DEV018,Water Damage,Completed,2024-01-03,2024-01-08,2024-01-07,T007,Meena Reddy,Customer follow-up pending,6197.43,6020.33
JOB00468,CUST0031,DEV022,Charging Port Fault,Completed,2024-01-29,2024-02-03,2024-02-04,T004,Amit Patel,Customer informed,7400.63,7017.94
JOB00318,CUST0222,DEV027,Power Not Turning On,Completed,2024-03-15,2024-03-20,2024-03-21,T008,Arjun Iyer,,3317.51,4693.2
JOB00120,CUST0007,DEV030,Software Crash,In Progress,2024-03-10,2024-03-15,,T008,Arjun Iyer,,2055.45,
JOB00653,CUST0100,DEV008,Screen Damage,In Progress,2024-02-26,2024-03-02,,T002,Suresh Rao,Customer informed,7403.7,
JOB01361,CUST0185,DEV017,Camera Not Working,In Progress,2024-01-07,2024-01-12,,T007,Meena Reddy,Out of warranty,6591.7,
JOB01435,CUST0089,DEV033,Camera Not Working,In Progress,2024-02-09,2024-02-14,,T006,Deepak Sharma,Spare part ordered,7964.35,
JOB01439,CUST0007,DEV009,Screen Damage,Completed,2024-01-07,2024-01-12,2024-01-13,T004,Amit Patel,Under warranty,1218.56,4034.32
JOB00386,CUST0170,DEV025,Speaker Problem,In Progress,2024-01-24,2024-01-29,,T007,Meena Reddy,Customer informed,3029.97,
JOB00540,CUST0276,DEV035,Software Crash,Completed,2024-02-19,2024-02-24,2024-02-26,T004,Amit Patel,,4310.18,7022.84
JOB00954,CUST0254,DEV039,Hard Disk Failure,Completed,2024-03-01,2024-03-06,2024-03-05,T003,Priya Singh,Customer informed,3651.63,4642.12
JOB01429,CUST0231,DEV008,Battery Issue,Completed,2024-01-21,2024-01-26,2024-01-27,T006,Deepak Sharma,,247.73,1823.05
JOB00586,CUST0083,DEV020,Speaker Problem,In Progress,2024-02-18,2024-02-23,,T004,Amit Patel,Customer informed,2344.73,
JOB00898,CUST0176,DEV012,Battery Issue,Completed,2024-02-15,2024-02-20,2024-02-18,T005,Kavitha Nair,,7056.7,4572.18
JOB00998,CUST0119,DEV004,Camera Not Working,Completed,2024-01-12,2024-01-17,2024-01-18,T006,Deepak Sharma,,6601.57,4969.63
JOB01325,CUST0117,DEV040,Screen Damage,Cancelled,2024-01-18,2024-01-23,2024-01-21,T007,Meena Reddy,,3940.28,
JOB00184,CUST0069,DEV003,Overheating,Completed,2024-02-08,2024-02-13,2024-02-14,T004,Amit Patel,Spare part ordered,5118.81,3329.46
JOB00314,CUST0250,DEV020,Wi-Fi Not Connecting,In Progress,2024-02-20,2024-02-25,,T006,Deepak Sharma,Spare part ordered,1175.7,
JOB00103,CUST0117,DEV027,Speaker Problem,Cancelled,2024-02-24,2024-02-29,2024-02-28,T003,Priya Singh,,1227.82,
JOB01470,CUST0079,DEV029,Hinge Broken,Pending,2024-01-04,2024-01-09,,T002,Suresh Rao,Returned to customer,2738.77,
JOB01430,CUST0087,DEV007,Motherboard Failure,Completed,2024-01-09,2024-01-14,2024-01-14,T003,Priya Singh,,4668.24,4476.17
JOB00575,CUST0234,DEV027,Overheating,In Progress,2024-02-15,2024-02-20,,T006,Deepak Sharma,,4280.72,
JOB01166,CUST0088,DEV034,Wi-Fi Not Connecting,Completed,2024-02-22,2024-02-27,2024-02-26,T005,,Under warranty,3072.4,6568.27
JOB00289,CUST0233,DEV032,Battery Issue,Completed,2024-01-27,2024-02-01,2024-02-05,T004,Amit Patel,Customer follow-up pending,2446.1,4523.39
JOB00643,CUST0095,DEV016,Power Not Turning On,Completed,2024-03-19,2024-03-24,2024-03-22,T005,Kavitha Nair,Spare part ordered,3572.36,5780.34
JOB01334,CUST0193,DEV017,Water Damage,Completed,2024-03-19,2024-03-24,2024-03-23,T007,Meena Reddy,Out of warranty,5651.27,5298.66
JOB01131,CUST0283,DEV033,Motherboard Failure,Completed,2024-01-15,2024-01-20,2024-01-19,T003,Priya Singh,Returned to customer,4271.82,6255.68
JOB00067,CUST0031,DEV004,Keyboard Fault,In Progress,2024-03-09,2024-03-14,,T003,Priya Singh,Under warranty,4005.17,
JOB00058,CUST0140,DEV019,Motherboard Failure,Completed,2024-02-22,2024-02-27,2024-02-25,T005,Kavitha Nair,Spare part ordered,5167.76,5616.91
JOB01107,CUST0180,DEV002,Keyboard Fault,Completed,2024-02-25,2024-03-01,2024-02-27,T007,Meena Reddy,Out of warranty,1506.68,5646.51
JOB00812,CUST0139,DEV036,Water Damage,Completed,2024-01-08,2024-01-13,2024-01-11,T002,Suresh Rao,Under warranty,5579.65,5909.64
JOB01348,CUST0142,DEV001,Battery Issue,Completed,2024-03-16,2024-03-21,2024-03-20,T008,Arjun Iyer,,1197.25,7890.38
JOB01034,CUST0079,DEV038,Water Damage,In Progress,2024-01-16,2024-01-21,,T003,Priya Singh,Customer follow-up pending,5181.04,
JOB00852,CUST0066,DEV021,Motherboard Failure,Completed,2024-03-19,2024-03-24,2024-03-22,T006,Deepak Sharma,Spare part ordered,3926.76,6776.16
JOB01187,CUST0261,DEV036,Charging Port Fault,Completed,2024-03-14,2024-03-19,2024-03-17,T007,Meena Reddy,,3510.89,5118.13
JOB01500,CUST0046,DEV027,Power Not Turning On,Pending,2024-02-19,2024-02-24,,T004,Amit Patel,,5586.88,
JOB00476,CUST0261,DEV015,Screen Damage,Completed,2024-02-05,2024-02-10,2024-02-13,T008,Arjun Iyer,Spare part ordered,6395.88,1752.7
JOB00617,CUST0253,DEV034,Overheating,Completed,2024-01-07,2024-01-12,2024-01-13,T002,Suresh Rao,Customer informed,7181.46,5240.79
JOB00039,CUST0007,DEV014,Overheating,Completed,2024-02-11,2024-02-16,2024-02-16,T002,Suresh Rao,Customer follow-up pending,2049.69,4321.41
JOB00221,CUST0157,DEV043,RAM Issue,Completed,2024-01-21,2024-01-26,2024-01-26,T003,Priya Singh,Under warranty,3638.93,3421.6
JOB01344,CUST0095,DEV027,Keyboard Fault,Completed,2024-01-07,2024-01-12,2024-01-09,T005,Kavitha Nair,Returned to customer,4908.47,3221.16
JOB00426,CUST0083,DEV005,Motherboard Failure,Completed,2024-03-20,2024-03-25,2024-03-23,T005,Kavitha Nair,Spare part ordered,7106.59,3788.21
JOB00833,CUST0250,DEV004,Power Not Turning On,Completed,2024-03-06,2024-03-11,2024-03-07,T001,,,7010.03,3044.57
JOB00543,CUST0083,DEV004,Hard Disk Failure,Cancelled,2024-01-16,2024-01-21,2024-01-19,T003,Priya Singh,Customer informed,5629.76,
JOB01375,CUST0225,DEV005,Keyboard Fault,Completed,2024-01-06,2024-01-11,2024-01-10,T001,Rajesh Kumar,,2295.65,803.36
JOB00600,CUST0270,DEV014,Battery Issue,Pending,2024-03-18,2024-03-23,,T005,Kavitha Nair,Spare part ordered,4676.8,
JOB00937,CUST0034,DEV006,Screen Damage,Completed,2024-01-07,2024-01-12,2024-01-12,T001,Rajesh Kumar,Returned to customer,1783.46,1482.84
JOB00635,CUST0229,DEV041,Software Crash,In Progress,2024-02-18,2024-02-23,,T003,Priya Singh,,949.13,
JOB00400,CUST0280,DEV013,Keyboard Fault,Completed,2024-02-12,2024-02-17,2024-02-18,T004,Amit Patel,Customer follow-up pending,1687.01,5495.7
JOB00510,CUST0177,DEV010,Overheating,Completed,2024-03-19,2024-03-24,2024-03-24,T001,Rajesh Kumar,Customer informed,3166.75,4795.99
JOB00069,CUST0069,DEV017,Hinge Broken,Completed,2024-03-03,2024-03-08,2024-03-05,T001,Rajesh Kumar,,2498.77,6318.78
JOB00278,CUST0058,DEV021,Water Damage,Completed,2024-03-01,2024-03-06,2024-03-05,T007,Meena Reddy,Customer follow-up pending,7059.58,8442.2
JOB01466,CUST0250,DEV043,Camera Not Working,Pending,2024-02-25,2024-03-01,,T003,Priya Singh,,6420.58,
JOB00835,CUST0045,DEV037,Hinge Broken,Completed,2024-03-19,2024-03-24,2024-03-27,T008,Arjun Iyer,,6578.49,4271.58
JOB00391,CUST0192,DEV021,Wi-Fi Not Connecting,Pending,2024-02-01,2024-02-06,,T007,Meena Reddy,Out of warranty,6864.6,
JOB00376,CUST0034,DEV009,Screen Damage,Completed,2024-01-08,2024-01-13,2024-01-15,T008,Arjun Iyer,,713.16,6146.45
JOB00608,CUST0300,DEV008,Charging Port Fault,In Progress,2024-01-19,2024-01-24,,T006,Deepak Sharma,,5167.85,
JOB00420,CUST0091,DEV019,Battery Issue,Completed,2024-01-22,2024-01-27,2024-01-27,T007,Meena Reddy,Customer informed,5483.59,1508.44
JOB00099,CUST0198,DEV015,Overheating,Completed,2024-02-10,2024-02-15,2024-02-14,T002,Suresh Rao,,886.56,1910.05
JOB00760,CUST0298,DEV020,Charging Port Fault,Completed,2024-03-10,2024-03-15,2024-03-22,T008,,,4829.88,6296.31
JOB01128,CUST0269,DEV019,Speaker Problem,Pending,2024-01-15,2024-01-20,,T007,Meena Reddy,Under warranty,2410.88,
JOB01111,CUST0283,DEV022,Battery Issue,Completed,2024-02-10,2024-02-15,2024-02-14,T001,Rajesh Kumar,,6612.88,2747.04
JOB00457,CUST0244,DEV043,Power Not Turning On,Completed,2024-02-19,2024-02-24,2024-02-25,T002,,Out of warranty,5753.15,7848.25
JOB00149,CUST0223,DEV037,RAM Issue,Completed,2024-03-10,2024-03-15,2024-03-17,T006,Deepak Sharma,,1091.72,5425.27
JOB00174,CUST0229,DEV023,Speaker Problem,Completed,2024-02-02,2024-02-07,2024-02-04,T005,Kavitha Nair,Customer informed,5031.3,653.4
JOB00454,CUST0052,DEV009,Screen Damage,Completed,2024-03-08,2024-03-13,2024-03-12,T002,Suresh Rao,Returned to customer,3724.96,6222.74
JOB00795,CUST0042,DEV039,Wi-Fi Not Connecting,Completed,2024-01-03,2024-01-08,2024-01-07,T007,Meena Reddy,,5538.03,8573.84
JOB00813,CUST0300,DEV012,Screen Damage,Completed,2024-03-11,2024-03-16,2024-03-13,T005,Kavitha Nair,Out of warranty,5920.03,8269.58
JOB00671,CUST0093,DEV021,Hard Disk Failure,Completed,2024-01-07,2024-01-12,2024-01-08,T002,Suresh Rao,,2382.31,1951.46
JOB00532,CUST0125,DEV004,Water Damage,Completed,2024-03-21,2024-03-26,2024-03-23,T005,Kavitha Nair,Customer informed,6634.41,1059.92
JOB00388,CUST0157,DEV015,Hinge Broken,Completed,2024-01-23,2024-01-28,2024-01-25,T005,Kavitha Nair,Customer informed,1573.4,2466.83
JOB00612,CUST0271,DEV033,Power Not Turning On,Completed,2024-02-09,2024-02-14,2024-02-13,T006,,Under warranty,6812.89,1085.1
JOB01132,CUST0127,DEV020,Hard Disk Failure,Completed,2024-01-03,2024-01-08,2024-01-08,T007,Meena Reddy,Customer follow-up pending,2166.37,2312.0
JOB00739,CUST0161,DEV029,Overheating,Completed,2024-02-11,2024-02-16,2024-02-19,T008,Arjun Iyer,,3143.01,3561.94
JOB00535,CUST0006,DEV003,Wi-Fi Not Connecting,Completed,2024-01-23,2024-01-28,2024-01-26,T003,Priya Singh,,1371.72,6055.37
JOB00141,CUST0246,DEV033,Battery Issue,Completed,2024-03-10,2024-03-15,2024-03-16,T004,Amit Patel,Customer follow-up pending,4677.85,1665.78
JOB01476,CUST0098,DEV034,Wi-Fi Not Connecting,Completed,2024-01-01,2024-01-06,2024-01-06,T003,Priya Singh,Out of warranty,6298.5,2145.69
JOB01249,CUST0220,DEV027,Screen Damage,Completed,2024-03-15,2024-03-20,2024-03-21,T006,Deepak Sharma,,2380.4,7783.95
JOB01175,CUST0253,DEV014,Charging Port Fault,Cancelled,2024-02-11,2024-02-16,2024-02-16,T007,Meena Reddy,Customer informed,5842.21,
JOB00162,CUST0040,DEV041,Water Damage,Completed,2024-03-19,2024-03-24,2024-03-21,T005,,,3741.47,8168.59
JOB00882,CUST0052,DEV021,Wi-Fi Not Connecting,In Progress,2024-01-24,2024-01-29,,T008,Arjun Iyer,Out of warranty,2264.51,
JOB01138,CUST0281,DEV029,Hard Disk Failure,In Progress,2024-01-29,2024-02-03,,T003,Priya Singh,Out of warranty,3092.84,
JOB00005,CUST0281,DEV012,Wi-Fi Not Connecting,Pending,2024-03-02,2024-03-07,,T003,Priya Singh,Customer informed,1906.79,
JOB00966,CUST0162,DEV001,Camera Not Working,Completed,2024-02-13,2024-02-18,2024-02-16,T003,Priya Singh,Spare part ordered,4873.1,4837.28
JOB01388,CUST0184,DEV010,Charging Port Fault,In Progress,2024-03-04,2024-03-09,,T006,Deepak Sharma,Customer informed,7517.16,
JOB01287,CUST0080,DEV002,Charging Port Fault,Completed,2024-01-07,2024-01-12,2024-01-14,T008,Arjun Iyer,Returned to customer,4991.16,4391.9
JOB00691,CUST0186,DEV015,Software Crash,Completed,2024-01-15,2024-01-20,2024-01-16,T006,Deepak Sharma,,3022.67,3265.06
JOB01193,CUST0193,DEV043,Camera Not Working,Pending,2024-01-12,2024-01-17,,T008,Arjun Iyer,Customer follow-up pending,1332.41,
JOB00678,CUST0274,DEV018,RAM Issue,Cancelled,2024-01-11,2024-01-16,2024-01-13,T005,,,2507.43,
JOB00390,CUST0191,DEV043,Charging Port Fault,Completed,2024-01-09,2024-01-14,2024-01-13,T007,Meena Reddy,Under warranty,6400.21,1846.38
JOB00803,CUST0192,DEV030,Hinge Broken,In Progress,2024-02-01,2024-02-06,,T008,Arjun Iyer,Returned to customer,2503.28,
JOB01219,CUST0177,DEV017,Water Damage,Completed,2024-01-22,2024-01-27,2024-01-25,T007,Meena Reddy,,2024.14,3920.28
JOB01083,CUST0099,DEV011,Hinge Broken,Completed,2024-03-03,2024-03-08,2024-03-08,T007,Meena Reddy,Customer follow-up pending,5000.39,4805.87
JOB00730,CUST0274,DEV011,Water Damage,Completed,2024-01-22,2024-01-27,2024-01-24,T002,Suresh Rao,Spare part ordered,504.68,3904.01
JOB00806,CUST0003,DEV010,Wi-Fi Not Connecting,Completed,2024-02-19,2024-02-24,2024-02-22,T005,,Customer follow-up pending,1357.23,256.79
JOB00683,CUST0064,DEV042,Screen Damage,In Progress,2024-03-05,2024-03-10,,T003,Priya Singh,Returned to customer,527.25,
JOB00946,CUST0230,DEV028,Keyboard Fault,In Progress,2024-02-04,2024-02-09,,T001,Rajesh Kumar,,5343.4,
JOB00418,CUST0204,DEV003,Screen Damage,Completed,2024-01-15,2024-01-20,2024-01-18,T005,Kavitha Nair,,3981.12,753.9
JOB01457,CUST0289,DEV031,Power Not Turning On,Completed,2024-02-20,2024-02-25,2024-02-22,T005,Kavitha Nair,,7705.75,712.7
JOB00280,CUST0063,DEV035,Power Not Turning On,Completed,2024-02-26,2024-03-02,2024-03-02,T004,Amit Patel,,7434.56,8273.65
JOB00219,CUST0281,DEV029,Software Crash,Completed,2024-03-13,2024-03-18,2024-03-16,T005,Kavitha Nair,Customer follow-up pending,1968.9,3441.34
JOB00729,CUST0121,DEV021,Software Crash,Completed,2024-03-06,2024-03-11,2024-03-13,T008,Arjun Iyer,Spare part ordered,3520.48,835.91
JOB00290,CUST0212,DEV039,Speaker Problem,Completed,2024-01-25,2024-01-30,2024-01-27,T005,Kavitha Nair,Customer follow-up pending,7813.8,2234.05
JOB00057,CUST0200,DEV025,Speaker Problem,Completed,2024-01-11,2024-01-16,2024-01-15,T005,Kavitha Nair,Out of warranty,4229.56,7229.64
JOB00112,CUST0266,DEV035,Overheating,Completed,2024-03-12,2024-03-17,2024-03-15,T001,Rajesh Kumar,Out of warranty,2471.2,3672.65
JOB01489,CUST0037,DEV005,Wi-Fi Not Connecting,Completed,2024-02-12,2024-02-17,2024-02-18,T006,Deepak Sharma,Customer informed,4642.69,6084.15
JOB00458,CUST0259,DEV003,Charging Port Fault,Completed,2024-01-12,2024-01-17,2024-01-18,T008,Arjun Iyer,,1510.81,4099.64
JOB01252,CUST0081,DEV003,Screen Damage,Completed,2024-02-09,2024-02-14,2024-02-11,T003,Priya Singh,Out of warranty,4773.38,7923.91
JOB00304,CUST0192,DEV036,Wi-Fi Not Connecting,Completed,2024-01-12,2024-01-17,2024-01-17,T007,Meena Reddy,,895.67,7693.26
JOB00132,CUST0212,DEV004,Power Not Turning On,In Progress,2024-03-13,2024-03-18,,T005,Kavitha Nair,Returned to customer,4530.38,
JOB00782,CUST0125,DEV004,Keyboard Fault,In Progress,2024-01-28,2024-02-02,,T008,Arjun Iyer,,2343.34,
JOB00624,CUST0232,DEV032,Hard Disk Failure,Completed,2024-03-10,2024-03-15,2024-03-14,T006,Deepak Sharma,Customer informed,6656.45,2815.04
JOB00887,CUST0113,DEV016,Hinge Broken,Completed,2024-02-26,2024-03-02,2024-03-04,T004,Amit Patel,Out of warranty,7723.81,7739.15
JOB01161,CUST0026,DEV024,Camera Not Working,Completed,2024-03-14,2024-03-19,2024-03-19,T003,Priya Singh,,613.69,1990.06
JOB00570,CUST0215,DEV031,Software Crash,Completed,2024-02-25,2024-03-01,2024-02-28,T003,Priya Singh,Customer informed,4575.09,8059.95
JOB00619,CUST0138,DEV032,Speaker Problem,Completed,2024-01-27,2024-02-01,2024-01-30,T003,Priya Singh,Customer informed,935.09,4603.68
JOB00088,CUST0274,DEV041,RAM Issue,Completed,2024-01-07,2024-01-12,2024-01-11,T007,Meena Reddy,Customer informed,2690.67,5149.48
JOB00021,CUST0142,DEV026,RAM Issue,Completed,2024-02-22,2024-02-27,2024-02-27,T004,Amit Patel,,4528.31,2395.93
JOB00626,CUST0113,DEV043,Charging Port Fault,Completed,2024-03-04,2024-03-09,2024-03-07,T006,Deepak Sharma,,3003.48,6737.63
JOB00077,CUST0030,DEV040,Camera Not Working,In Progress,2024-01-10,2024-01-15,,T001,Rajesh Kumar,Spare part ordered,7567.91,
JOB00258,CUST0010,DEV003,Overheating,Completed,2024-02-19,2024-02-24,2024-02-24,T002,Suresh Rao,Customer informed,456.31,5076.5
JOB00271,CUST0033,DEV041,Speaker Problem,In Progress,2024-02-04,2024-02-09,,T007,Meena Reddy,Under warranty,2200.28,
JOB01200,CUST0076,DEV028,Motherboard Failure,In Progress,2024-01-12,2024-01-17,,T005,Kavitha Nair,,4668.72,
JOB00968,CUST0120,DEV021,Motherboard Failure,Completed,2024-02-05,2024-02-10,2024-02-11,T008,Arjun Iyer,Out of warranty,7234.48,8694.44
JOB00690,CUST0269,DEV034,Software Crash,Completed,2024-02-04,2024-02-09,2024-02-08,T006,Deepak Sharma,Customer follow-up pending,7306.34,3058.86
JOB00759,CUST0054,DEV041,Keyboard Fault,Completed,2024-01-21,2024-01-26,2024-01-23,T001,Rajesh Kumar,Returned to customer,2826.04,8141.37
JOB00846,CUST0166,DEV003,Charging Port Fault,Completed,2024-01-23,2024-01-28,2024-01-30,T004,Amit Patel,,6145.85,691.46
JOB01291,CUST0232,DEV024,Overheating,Completed,2024-03-20,2024-03-25,2024-03-21,T005,Kavitha Nair,,4802.96,7038.67
JOB00588,CUST0048,DEV005,Software Crash,Completed,2024-01-27,2024-02-01,2024-02-01,T006,Deepak Sharma,Spare part ordered,3994.83,5687.29
JOB00395,CUST0299,DEV042,Screen Damage,Pending,2024-01-29,2024-02-03,,T004,Amit Patel,,6932.71,
JOB00713,CUST0178,DEV026,Hard Disk Failure,In Progress,2024-03-02,2024-03-07,,T003,Priya Singh,,4888.26,
JOB01063,CUST0052,DEV030,Hard Disk Failure,Pending,2024-02-17,2024-02-22,,T008,Arjun Iyer,,1217.23,
JOB00618,CUST0142,DEV007,Camera Not Working,Completed,2024-03-20,2024-03-25,2024-03-26,T004,Amit Patel,,3256.88,1046.54
JOB00670,CUST0183,DEV015,Software Crash,In Progress,2024-02-16,2024-02-21,,T005,Kavitha Nair,Customer follow-up pending,6977.97,
JOB01456,CUST0206,DEV038,Hard Disk Failure,Pending,2024-02-12,2024-02-17,,T005,Kavitha Nair,Returned to customer,7743.02,
JOB00089,CUST0114,DEV010,Screen Damage,In Progress,2024-02-27,2024-03-03,,T007,Meena Reddy,,902.65,
JOB00981,CUST0060,DEV017,Speaker Problem,Completed,2024-01-08,2024-01-13,2024-01-12,T004,Amit Patel,,388.96,5839.69
JOB00236,CUST0183,DEV011,Screen Damage,Completed,2024-02-16,2024-02-21,2024-02-19,T005,Kavitha Nair,Customer follow-up pending,2474.98,5804.68
JOB00355,CUST0164,DEV010,Overheating,Completed,2024-02-03,2024-02-08,2024-02-10,T006,Deepak Sharma,Spare part ordered,604.65,2270.66
JOB01416,CUST0173,DEV040,Wi-Fi Not Connecting,Completed,2024-03-10,2024-03-15,2024-03-14,T003,Priya Singh,Returned to customer,5550.99,3163.14
JOB00126,CUST0184,DEV041,Water Damage,In Progress,2024-03-02,2024-03-07,,T002,Suresh Rao,Customer follow-up pending,3531.02,
JOB00265,CUST0251,DEV007,Hard Disk Failure,Completed,2024-02-13,2024-02-18,2024-02-20,T004,Amit Patel,Returned to customer,1499.69,2800.76
JOB00913,CUST0003,DEV016,Motherboard Failure,Cancelled,2024-01-23,2024-01-28,2024-01-28,T006,Deepak Sharma,Out of warranty,3099.91,
JOB01170,CUST0149,DEV033,Wi-Fi Not Connecting,In Progress,2024-01-29,2024-02-03,,T001,Rajesh Kumar,Returned to customer,2083.26,
JOB00017,CUST0061,DEV006,Software Crash,Completed,2024-03-18,2024-03-23,2024-03-24,T003,,,4271.94,3427.84
JOB00213,CUST0165,DEV023,Hinge Broken,Completed,2024-03-05,2024-03-10,2024-03-08,T005,Kavitha Nair,Customer follow-up pending,624.79,3449.4
JOB00323,CUST0162,DEV007,RAM Issue,Completed,2024-03-04,2024-03-09,2024-03-08,T007,Meena Reddy,Customer informed,2998.54,2458.15
JOB00511,CUST0119,DEV015,Keyboard Fault,Completed,2024-03-02,2024-03-07,2024-03-06,T007,Meena Reddy,Spare part ordered,2300.12,2632.92
JOB00205,CUST0114,DEV038,Charging Port Fault,Cancelled,2024-02-23,2024-02-28,2024-02-26,T001,Rajesh Kumar,Customer informed,7931.93,
JOB01496,CUST0196,DEV022,Camera Not Working,Cancelled,2024-01-04,2024-01-09,2024-01-09,T004,Amit Patel,Returned to customer,1617.17,
JOB01194,CUST0297,DEV025,Motherboard Failure,Completed,2024-01-19,2024-01-24,2024-01-26,T004,Amit Patel,,7121.24,5189.91
JOB01070,CUST0229,DEV013,Overheating,Completed,2024-02-24,2024-02-29,2024-02-28,T003,Priya Singh,Customer follow-up pending,7925.33,2013.95
JOB01316,CUST0164,DEV031,Motherboard Failure,In Progress,2024-01-24,2024-01-29,,T002,Suresh Rao,,4594.75,
JOB01092,CUST0250,DEV022,Charging Port Fault,Completed,2024-01-18,2024-01-23,2024-01-21,T001,Rajesh Kumar,,7665.09,8179.67
JOB01371,CUST0286,DEV031,Hard Disk Failure,Completed,2024-01-16,2024-01-21,2024-01-21,T007,Meena Reddy,Returned to customer,3192.98,972.52
JOB01179,CUST0028,DEV039,Battery Issue,Pending,2024-01-01,2024-01-06,,T007,Meena Reddy,Out of warranty,3255.74,
JOB00448,CUST0069,DEV013,Software Crash,Pending,2024-03-05,2024-03-10,,T003,Priya Singh,,4623.32,
JOB00977,CUST0245,DEV024,Charging Port Fault,Completed,2024-02-18,2024-02-23,2024-02-22,T006,Deepak Sharma,,1588.39,5575.78
JOB01240,CUST0287,DEV026,Keyboard Fault,Cancelled,2024-01-04,2024-01-09,2024-01-08,T006,Deepak Sharma,,4247.69,
JOB00263,CUST0044,DEV005,Power Not Turning On,Completed,2024-01-15,2024-01-20,2024-01-17,T005,Kavitha Nair,Customer informed,4399.65,480.79
JOB00861,CUST0102,DEV020,Software Crash,Cancelled,2024-03-11,2024-03-16,2024-03-16,T007,Meena Reddy,Spare part ordered,7737.08,
JOB01026,CUST0099,DEV043,Hard Disk Failure,Completed,2024-02-20,2024-02-25,2024-02-26,T006,Deepak Sharma,Under warranty,3939.05,8552.08
JOB00673,CUST0233,DEV008,Screen Damage,Completed,2024-01-05,2024-01-10,2024-01-11,T008,Arjun Iyer,Spare part ordered,665.82,7712.98
JOB01216,CUST0151,DEV033,Screen Damage,Completed,2024-02-25,2024-03-01,2024-03-01,T002,,Customer informed,2044.76,1963.28
JOB00098,CUST0005,DEV005,Overheating,In Progress,2024-02-16,2024-02-21,,T005,Kavitha Nair,Customer informed,2481.47,
JOB00460,CUST0015,DEV011,Hinge Broken,In Progress,2024-02-19,2024-02-24,,T006,Deepak Sharma,Out of warranty,5809.56,
JOB00300,CUST0300,DEV014,Wi-Fi Not Connecting,In Progress,2024-03-08,2024-03-13,,T001,Rajesh Kumar,Under warranty,3448.07,
